Rank	ID	GeneSet	Description	NumGenes	p.value	p.adj	vote.rank	avg.rank	med.rank	min.pvalue	min.rank	avg.logfc	avg.logfc.dir	direction	significance	camera	roast	safe	gage	padog	plage	zscore	gsva	ssgsea	globaltest	ora	fry
11	gmtcustom6	HALLMARK_TGF_BETA_SIGNALING	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_TGF_BETA_SIGNALING	52/54	0.00033656320569803	0.00152983275317286	10	12.1666666666667	9	2.80512612064309e-05	2	1.47883054205999	1.47883054205999	1	4.76705983334165	10	8	17	12	2	26	23	25	5	2	8	8
12	gmtcustom10	HALLMARK_APOPTOSIS	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APOPTOSIS	136/161	0.000501305860864424	0.00208877442026843	5	7.41666666666667	5.5	4.17850900335786e-05	1	1.41779895325067	1.43161178096391	1	4.35073289857843	17	3	1	14	3	3	6	15	10	3	9	5
13	gmtcustom4	HALLMARK_MITOTIC_SPINDLE	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_MITOTIC_SPINDLE	198/199	0.000742256761314541	0.00285483369736362	45	29.8333333333333	31.5	6.18757831359752e-05	4	0.899929991713644	0.899929991713644	1	2.62160116652575	4	28	39	45	40	44	16	14	23	42	33	30
14	gmtcustom14	HALLMARK_ESTROGEN_RESPONSE_LATE	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_ESTROGEN_RESPONSE_LATE	162/200	0.00151257441651278	0.00540205148754563	25	23.9166666666667	23.5	0.000126135336939046	9	1.80504078316256	1.80504078316256	1	4.68620527807544	28	16	22	23	24	41	29	37	31	9	10	17
15	gmtcustom42	HALLMARK_COAGULATION	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_COAGULATION	99/138	0.0128461779528665	0.0428205931762217	20	19.1666666666667	18.5	0.00107687006047232	6	2.83756231736737	2.83756231736737	1	4.44567798806171	20	19	35	6	18	30	25	19	7	18	18	15
16	gmtcustom22	HALLMARK_HEDGEHOG_SIGNALING	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_HEDGEHOG_SIGNALING	24/36	0.0215468045239095	0.0649966770710662	10	15.25	10.5	0.0018135473838423	4	0.761671300195287	-0.986134658900788	-1	1.03496687410814	7	23	4	24	9	9	8	4	19	12	41	23
17	gmtcustom23	HALLMARK_COMPLEMENT	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_COMPLEMENT	151/200	0.0220988702041625	0.0649966770710662	30	21.8333333333333	19	0.0018604928282254	9	3.1928800735057	3.1928800735057	1	4.33978733892752	26	17	47	9	28	36	26	21	9	14	15	14
18	gmtcustom21	HALLMARK_APICAL_SURFACE	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APICAL_SURFACE	28/44	0.0239593732629965	0.0665538146194348	15	22.5833333333333	18	0.00201888161812481	2	0.289926262600229	-0.3376034625344	-1	0.390295200314548	9	13	41	25	23	50	3	2	13	39	40	13
19	gmtcustom30	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	138/200	0.0310716217331346	0.0817674256135122	45	27.3333333333333	28.5	0.00262692548178246	4	1.47823091657951	1.47823091657951	1	1.84026662755993	41	37	23	4	21	14	45	34	43	20	12	34
20	gmtcustom20	HALLMARK_APICAL_JUNCTION	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_APICAL_JUNCTION	146/200	0.033801609824949	0.0845040245623725	25	24.1666666666667	24.5	0.00286140610168017	8	1.62187555850967	1.62187555850967	1	1.9925779702601	8	22	26	28	48	25	12	11	18	37	31	24
21	gmtcustom49	HALLMARK_KRAS_SIGNALING_DN	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_KRAS_SIGNALING_DN	88/200	0.0373061824028539	0.0888242438163189	50	36.3333333333333	42.5	0.00316330817769793	3	2.28968446596731	2.28968446596731	1	2.75641338920547	47	50	49	3	46	29	41	40	44	27	13	47
22	gmtcustom7	HALLMARK_IL6_JAK_STAT3_SIGNALING	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_IL6_JAK_STAT3_SIGNALING	55/87	0.0391514760830229	0.0889806274614157	25	17.5	18	0.00332267647159591	5	1.53143586581945	1.53143586581945	1	1.84213221997957	25	11	33	11	17	5	19	24	25	11	19	10
23	gmtcustom46	HALLMARK_ALLOGRAFT_REJECTION	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_ALLOGRAFT_REJECTION	105/200	0.0469579540872363	0.102082508885296	25	20.25	20.5	0.004	5	1.74090654076119	1.74090654076119	1	1.97523207115784	23	10	20	21	43	31	5	13	16	25	24	12
24	gmtcustom19	HALLMARK_INTERFERON_GAMMA_RESPONSE	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INTERFERON_GAMMA_RESPONSE	138/200	0.0583771930856242	0.121619152261717	15	17.9166666666667	16.5	0.005	9	1.2540407652924	1.25470601349261	1	1.31351636370798	32	12	10	18	33	20	9	9	15	24	22	11
25	gmtcustom39	HALLMARK_UV_RESPONSE_DN	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_UV_RESPONSE_DN	126/144	0.107820987809422	0.215641975618845	15	24.1666666666667	27.5	0.00946232116705244	2	1.30989946679321	1.36038686092691	1	0.998960645223412	31	38	2	29	15	4	31	26	47	13	14	40
26	gmtcustom26	HALLMARK_MTORC1_SIGNALING	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_MTORC1_SIGNALING	193/200	0.141888774960744	0.272863028770661	25	25.4166666666667	24.5	0.0126708365872038	11	1.14932385328833	1.14932385328833	1	0.741936232378364	11	24	25	46	26	21	20	29	29	23	29	22
27	gmtcustom5	HALLMARK_WNT_BETA_CATENIN_SIGNALING	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_WNT_BETA_CATENIN_SIGNALING	38/42	0.19444360470269	0.303818132347954	15	24.5833333333333	20	0.0178571428571429	10	2.16431457485176	2.16431457485176	1	1.28184568701103	40	46	12	10	11	23	36	23	14	15	17	48
28	gmtcustom15	HALLMARK_ANDROGEN_RESPONSE	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_ANDROGEN_RESPONSE	89/100	0.19444360470269	0.303818132347954	35	29.5833333333333	35	0.0178571428571429	6	0.776164482077767	0.776164482077767	1	0.459439373531244	33	35	6	38	16	19	38	35	40	22	38	35
29	gmtcustom24	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_UNFOLDED_PROTEIN_RESPONSE	111/113	0.19444360470269	0.303818132347954	25	28.0833333333333	27.5	0.0178571428571429	12	1.66319140033886	1.66319140033886	1	0.984956420716438	21	29	37	37	35	43	22	27	12	21	25	28
30	gmtcustom29	HALLMARK_MYC_TARGETS_V2	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_MYC_TARGETS_V2	58/58	0.191833758883488	0.303818132347954	15	24.1666666666667	25	0.0175923731568069	11	1.65121846404421	1.65121846404421	1	0.977863082286489	14	31	18	30	14	11	30	39	36	16	20	31
31	gmtcustom35	HALLMARK_GLYCOLYSIS	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_GLYCOLYSIS	175/200	0.185040904463605	0.303818132347954	30	28.1666666666667	29.5	0.0169068932449215	14	1.28292267823712	1.28292267823712	1	0.759667095373806	30	14	38	35	37	45	21	33	17	29	23	16
32	gmtcustom36	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	46/49	0.19444360470269	0.303818132347954	30	21.3333333333333	24.5	0.0178571428571429	5	2.07790171305205	-0.90600031372364	-1	1.23065058679825	18	26	28	22	13	12	24	30	26	5	27	25
33	gmtcustom8	HALLMARK_DNA_REPAIR	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_DNA_REPAIR	145/150	0.209996516653087	0.318176540383465	20	27.9166666666667	27.5	0.0194514905302612	8	0.551035841845941	0.551035841845941	1	0.313408483834183	16	25	31	43	45	8	18	17	28	40	37	27
34	gmtcustom32	HALLMARK_XENOBIOTIC_METABOLISM	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_XENOBIOTIC_METABOLISM	155/200	0.235855072113889	0.346845694285132	30	28.0833333333333	29	0.0221671018193253	16	1.16273278271875	1.16273278271875	1	0.611874120388923	29	27	29	33	30	42	32	20	22	31	16	26
35	gmtcustom3	HALLMARK_CHOLESTEROL_HOMEOSTASIS	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_CHOLESTEROL_HOMEOSTASIS	67/74	0.252695211636654	0.360993159480935	30	25.5	25.5	0.0239812809283063	15	1.21071193112905	1.21071193112905	1	0.613068073542994	22	15	45	32	27	24	17	16	34	28	28	18
